-9.647643302473427052e-02,-8.716076224325372546e-02,-9.401838942979606761e-02,-9.781639973357773854e-02,-9.407379965275841638e-02,-9.635288237308856085e-02,-1.044154408593105793e-01,-1.008103259128509815e-01,-1.026358446899915539e-01,-1.026291491819955048e-01,-1.038744304015938452e-01,-9.764284312152618495e-02,-1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
-1.103026734263681669e-01,-9.997386885251607902e-02,-1.049872015299389422e-01,-8.173031406310564406e-02,-7.946198783932822973e-02,-7.835828634415860361e-02,-9.951849885229299697e-02,-1.036952001043157240e-01,-9.741186457103988283e-02,-8.891373293186707882e-02,-9.240462548944275434e-02,-9.228823559550701494e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.541544070342715900e-02,-9.507008731069961638e-02,-9.856261158556954560e-02,-8.221777120463510946e-02,-8.028287614345352985e-02,-8.621047370223713924e-02,-9.809680601154595336e-02,-1.101060316409040174e-01,-1.129301584538080772e-01,-9.947617992909242590e-02,-1.080746406511139956e-01,-1.085095466302121864e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
-9.678368281143724661e-02,-1.145270269766165278e-01,-1.049872015299389422e-01,-8.822974261683173836e-02,-8.258136339500433964e-02,-8.539253751910395873e-02,-1.138933931309575320e-01,-9.552138989516563428e-02,-1.089353501275509284e-01,-1.106692207768983915e-01,-1.095285595836401754e-01,-1.144941079828218494e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00
-1.015460545053333552e-01,-9.127361127832560317e-02,-9.934609816415118644e-02,-8.173031406310564406e-02,-7.831274421355283177e-02,-7.770393739765206476e-02,-1.113659391918516844e-01,-9.952815960553332286e-02,-1.141593302465025855e-01,-9.695380452676995164e-02,-1.022589649210091933e-01,-1.078795928036216795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
-1.061548013058779966e-01,-1.026630393754476844e-01,-1.103149102642940610e-01,-7.311857122941857468e-02,-7.387994737127624723e-02,-7.361425648198617611e-02,-1.014140893066223931e-01,-1.060992619305363288e-01,-1.063233600680750929e-01,-9.521967143767326447e-02,-8.610431011516254951e-02,-8.772107035272595776e-02,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-9.739818238484319879e-02,-9.333003579586152121e-02,-9.229471895691647443e-02,-7.311857122941857468e-02,-7.387994737127624723e-02,-7.394143095523944553e-02,-1.010981575642341534e-01,-1.041760124695598339e-01,-9.940926873416847109e-02,-1.053091730469631337e-01,-1.017743252768337908e-01,-1.075646158903264260e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
-9.878080642500658426e-02,-9.174817078237235135e-02,-1.078077532128328270e-01,-7.311857122941857468e-02,-7.387994737127624723e-02,-7.361425648198617611e-02,-1.077327241543870190e-01,-1.089841361220010574e-01,-1.078598248089432249e-01,-1.103539238516080823e-01,-1.041975234977107895e-01,-1.086670350868597923e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00
-1.101490485330166857e-01,-9.760107133228231036e-02,-1.060840827399532338e-01,-7.311857122941857468e-02,-7.387994737127624723e-02,-7.361425648198617611e-02,-1.156310177140928153e-01,-1.080225113915128238e-01,-1.083207642312036673e-01,-9.853028915322149806e-02,-9.014297381662421393e-02,-9.638293546834521275e-02,-1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
-7.773419603585278448e-02,-7.956781017850567128e-02,-8.101251222534094909e-02,-1.022035140073428439e-01,-1.260884435136447879e-01,-9.962462710562128287e-02,-8.530157044482256090e-02,-9.904734724028919912e-02,-9.310976329660911044e-02,-1.031020945699309826e-01,-1.090439199394647729e-01,-1.012650776244215095e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
-8.142119347628848369e-02,-7.735319915962081405e-02,-7.960223638389400669e-02,-1.181271139639717971e-01,-1.070438348579380444e-01,-1.019148484183941827e-01,-9.272596639094601856e-02,-1.099457608524892910e-01,-9.648998572651899808e-02,-1.037326884205115873e-01,-1.095285595836401754e-01,-1.091395004568026517e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
-7.527619774222897575e-02,-7.640408015152730381e-02,-7.427452764953890174e-02,-9.927877115816610698e-02,-1.213272913497181194e-01,-1.114029081427390655e-01,-9.888663536751653160e-02,-1.131511766207834446e-01,-9.479987451156406120e-02,-9.979147685438273518e-02,-1.092054664875232312e-01,-1.066196851504407073e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00
-7.389357370206559028e-02,-7.260760411915329060e-02,-7.458792228097155252e-02,-9.570408545361674957e-02,-1.121333423435148385e-01,-1.107485591962325266e-01,-9.730697665557537512e-02,-1.184401126384688058e-01,-1.127765119797212723e-01,-1.092503846130919998e-01,-1.103362923239325083e-01,-1.023674968209548758e-01,-1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
-8.449369134331823072e-02,-8.431340521897320861e-02,-8.743710216971034566e-02,-1.117901711240888440e-01,-1.077005455012382540e-01,-1.122208443258722460e-01,-9.857070362512829198e-02,-1.030541169506568738e-01,-9.956291520825527597e-02,-9.458907758709264590e-02,-8.998142726856575568e-02,-1.014225660810691432e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
-1.036968030122542017e-01,-9.997386885251607902e-02,-9.072774579975320663e-02,-9.992871401353871363e-02,-9.308873368780808122e-02,-1.048594186776736215e-01,-1.042574749881164664e-01,-1.017719506433392290e-01,-9.572175335608493207e-02,-9.994912531702788983e-02,-1.117902112564587158e-01,-1.171714117458314414e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
-9.478655919786792283e-02,-9.048267877158100436e-02,-1.059273854242368945e-01,-1.205643996716190824e-01,-1.068796571971129677e-01,-1.089490995933395240e-01,-9.446359097408127403e-02,-1.062595327189510275e-01,-9.310976329660911044e-02,-9.947617992909242590e-02,-1.054898958821785110e-01,-1.034699160174882421e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00
-9.278943558429857130e-02,-9.491190080935070494e-02,-9.323490285121444066e-02,-1.093528854164415587e-01,-1.164019615249663742e-01,-1.068224655171932658e-01,-1.028357821473694228e-01,-1.168374047543217359e-01,-9.940926873416847109e-02,-1.031020945699309826e-01,-9.628174264284593276e-02,-1.067771736070883132e-01,-1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
-1.119925472532345423e-01,-1.029794123781455073e-01,-9.699563842840627781e-02,-1.038283711457743674e-01,-9.489468795688371650e-02,-9.340831211380912213e-02,-9.225206877736366606e-02,-1.099457608524892910e-01,-1.058624206458146505e-01,-9.506202297502809595e-02,-1.061360820744123856e-01,-9.890275077470717102e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
-9.417205962446195677e-02,-9.507008731069961638e-02,-9.323490285121444066e-02,-1.091903997025984036e-01,-9.079024643625725755e-02,-1.032235463114072743e-01,-9.920256710990475735e-02,-1.069006158726098638e-01,-1.012530264232102406e-01,-1.073586030613501441e-01,-1.043590700457692477e-01,-1.009501007111262699e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
-1.064620510925809727e-01,-1.119960429550338199e-01,-1.018532552156124066e-01,-9.245437117675370242e-02,-8.340225169912962588e-02,-9.111809080103622227e-02,-1.004662940794576881e-01,-1.009705967012656941e-01,-9.833374341556076759e-02,-1.114574630901241648e-01,-1.177674335346219764e-01,-1.096119658267455249e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,7.000000000000000000e+00
-8.280381751645186916e-02,-9.775925783363122179e-02,-1.107850022114430372e-01,-9.034205689679272733e-02,-8.602909427233056128e-02,-9.193602698416940278e-02,-1.058371337000576229e-01,-1.070608866610245624e-01,-1.129301584538080772e-01,-9.175140525947986236e-02,-9.321235822973508722e-02,-9.465056244522135342e-02,-1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
-1.069229257726354299e-01,-1.051940233970303645e-01,-1.114117914743083387e-01,-9.619154259514621497e-02,-9.752153053008465189e-02,-1.110757336694858100e-01,-1.142093248733457578e-01,-1.195620081573717380e-01,-1.003311475786893420e-01,-9.443142912444749126e-02,-9.902803395983986179e-02,-9.134330485562128232e-02,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00
-1.010851798252788980e-01,-1.021884798714009085e-01,-9.198132432548382365e-02,-8.904217118604750014e-02,-8.520820596820527504e-02,-8.997298014464975846e-02,-1.003083282082635752e-01,-1.054581787768774925e-01,-9.710457162286627308e-02,-9.317024142328625413e-02,-8.836596178798108991e-02,-8.646116269954495781e-02,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
-1.064620510925809727e-01,-1.148433999793143367e-01,-1.029501364256266982e-01,-8.790477118914544197e-02,-8.356642935995468868e-02,-8.408383962609086715e-02,-1.010981575642341534e-01,-9.167489097321265823e-02,-1.124692190315476348e-01,-1.010526645555439584e-01,-1.017743252768337908e-01,-1.072496389770311725e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+00
-9.294306047765005241e-02,-1.006066148579117525e-01,-9.448848137694504379e-02,-8.790477118914544197e-02,-8.980518047130690851e-02,-8.522895028247731708e-02,-1.058371337000576229e-01,-1.030541169506568738e-01,-1.037113700085992574e-01,-8.686430291748008237e-02,-8.561967047098716088e-02,-8.504376658971636582e-02,-1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
-9.217493601089261912e-02,-9.839200383902689528e-02,-9.511527063981035923e-02,-7.458094265400694312e-02,-7.453665801457648454e-02,-7.835828634415860361e-02,-1.211598232058868629e-01,-1.024130337969980514e-01,-1.095499360238981756e-01,-1.065703607481243709e-01,-1.103362923239325083e-01,-8.976842028914504279e-02,0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
-9.417205962446195677e-02,-1.115214834509870717e-01,-9.386169211407974222e-02,-7.799314264471314539e-02,-7.699932292695235714e-02,-7.786752463427870641e-02,-1.180005057820045500e-01,-1.208441744646894245e-01,-1.061697135939882602e-01,-1.092503846130919998e-01,-9.870494086372293141e-02,-9.465056244522135342e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
-1.021605540787393213e-01,-1.265492010791342825e-01,-1.100015156328614102e-01,-9.082951403832217885e-02,-8.652162725480574967e-02,-8.899145672488995018e-02,-1.066269630560282011e-01,-1.044965540463892589e-01,-9.526081393382450357e-02,-1.165022138947691133e-01,-1.166366076982126992e-01,-1.214236000753172451e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000000e+00
-1.004706802518729597e-01,-1.002902418552139019e-01,-1.106283048957266979e-01,-8.692985690608652505e-02,-9.489468795688371650e-02,-8.784634606850350025e-02,-1.071008606696105536e-01,-1.049773664116333688e-01,-1.235317651657982241e-01,-9.726910145206027480e-02,-8.949678762439035318e-02,-8.693362806948784494e-02,-1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
-1.046185523723631161e-01,-1.004484283565628272e-01,-1.012264659527470911e-01,-9.375425688749892961e-02,-9.111860175790738314e-02,-1.048594186776736215e-01,-9.319986400452835718e-02,-8.334080997564786986e-02,-8.834672259991788179e-02,-1.054668215096083023e-01,-9.563555645061207200e-02,-1.058322428672025806e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01
-1.026214287587937785e-01,-9.902474984442256878e-02,-9.887600621700221026e-02,-9.814137116126403493e-02,-9.784988585173477749e-02,-1.033871335480339160e-01,-1.055212019576693971e-01,-9.423922358784797559e-02,-1.075525318607696013e-01,-1.037326884205115873e-01,-1.033897907574184566e-01,-1.105568965666312714e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-1.003170553585214647e-01,-1.058267694024260380e-01,-9.856261158556954560e-02,-1.059406854257353564e-01,-1.113124540393895523e-01,-1.109121464328591544e-01,-9.888663536751653160e-02,-9.407895279943327693e-02,-9.818009694147396271e-02,-1.078315484492856219e-01,-1.058129889782954552e-01,-1.159115040926504414e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+01
-9.171406133083816192e-02,-9.301366279316368446e-02,-9.025765385260423046e-02,-9.911628544432295185e-02,-1.206705807064178820e-01,-9.569853342658202200e-02,-1.040995091169223674e-01,-9.760491014455682790e-02,-1.060160671199014554e-01,-1.144527838803820891e-01,-1.017743252768337908e-01,-1.122892695897551169e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-9.309668537100154739e-02,-8.763532174730047364e-02,-8.351966927680216923e-02,-9.846634258895034519e-02,-1.052378805888623814e-01,-1.053501803875535464e-01,-9.872866949632241873e-02,-9.712409777931271804e-02,-9.987020815642891347e-02,-1.002644222423181991e-01,-9.595864954672900238e-02,-9.654042392499283254e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01
-1.109171729997741190e-01,-1.023466663727498477e-01,-1.002862820584491388e-01,-9.911628544432295185e-02,-9.735735286925958909e-02,-9.913386539574137180e-02,-1.059950995712517358e-01,-9.199543255004206943e-02,-9.418528861521680007e-02,-1.004220707049633537e-01,-1.001588597962491251e-01,-9.386312016198324060e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01
-9.954893089176403143e-02,-9.459552780665286820e-02,-1.034202283727756744e-01,-1.061031711395784977e-01,-1.165661391857914231e-01,-1.141838911653918764e-01,-1.091544169951340487e-01,-9.407895279943327693e-02,-9.203423797800140693e-02,-1.128762992539305426e-01,-9.822030121954752890e-02,-1.113443388498693842e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01
-8.802706389040244883e-02,-8.779350824864939895e-02,-8.555673438111442708e-02,-1.103277996995004756e-01,-1.132825859692902504e-01,-1.171284614246713152e-01,-1.025198504049811971e-01,-9.407895279943327693e-02,-1.120082796092872063e-01,-1.031020945699309826e-01,-9.062761346079961644e-02,-9.512302781516422667e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01
-9.985618067846700752e-02,-8.874262725674290919e-02,-9.668224379697362703e-02,-9.066702832447902372e-02,-1.014617943898860480e-01,-9.962462710562128287e-02,-9.430562510288717504e-02,-9.840626408663036284e-02,-9.695092514877945433e-02,-9.726910145206027480e-02,-1.051668027860615806e-01,-9.244572405215463473e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01
-9.908805621170956035e-02,-1.018721068687030995e-01,-1.076510558971165016e-01,-1.074030568503237248e-01,-1.206705807064178820e-01,-1.141838911653918764e-01,-1.007822258218459138e-01,-9.600220226040975802e-02,-1.081671177571168624e-01,-1.005797191676085084e-01,-1.119517578045171741e-01,-9.685540083828807212e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01
-9.601555834467981332e-02,-1.107305509442424868e-01,-9.997288742701648800e-02,-9.684148545051882162e-02,-9.768570819090971469e-02,-1.027327846015273632e-01,-9.462155684527540078e-02,-9.455976516467738680e-02,-9.387799566704317644e-02,-1.084621422998662266e-01,-1.079130941030555096e-01,-1.003201468845357908e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.200000000000000000e+01
-1.000098055718184886e-01,-9.538646031339745313e-02,-1.078077532128328270e-01,-9.424171402902838113e-02,-9.161113474038254378e-02,-8.768275883187685860e-02,-1.007822258218459138e-01,-9.520084831833622308e-02,-9.188059150391458818e-02,-9.269729603535079021e-02,-1.019358718248922629e-01,-8.756358189607832410e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01
-1.052330519457690822e-01,-1.184816895103394663e-01,-1.007563740055981150e-01,-1.142274568317361294e-01,-1.029393933373115855e-01,-9.226320145742265832e-02,-1.085225535103575972e-01,-1.072211574494392888e-01,-1.001775011046025371e-01,-8.355368520193183490e-02,-8.077327402923316357e-02,-8.472878967642111236e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01
-1.024678038654422974e-01,-1.077250074186130446e-01,-1.018532552156124066e-01,-9.732894259204827314e-02,-1.003125507641106501e-01,-9.602570789983529143e-02,-1.161049153276751539e-01,-1.262933812707894565e-01,-1.044796023790333234e-01,-8.781019369335101021e-02,-8.416575153846096724e-02,-9.150079331226890211e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01
-1.106099232130711429e-01,-1.093068724321022145e-01,-1.070242666342511861e-01,-1.031784282904017608e-01,-9.259620070533289282e-02,-1.228540147066035787e-01,-9.083037593661662246e-02,-9.472003595309209933e-02,-9.956291520825527597e-02,-9.821499222793118877e-02,-1.016127787287753187e-01,-1.126042465030503703e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01
-9.770543217154617488e-02,-1.074086344159152218e-01,-1.079644505285491662e-01,-9.261685689059685755e-02,-9.276037836615795562e-02,-1.004425632887544634e-01,-1.007822258218459138e-01,-1.109073855829775523e-01,-1.017139658454706830e-01,-9.143610833418955308e-02,-8.771977559574721528e-02,-1.023674968209548758e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01
-1.138360459734523711e-01,-1.039285313862390175e-01,-1.065541746871022100e-01,-8.449257119843923969e-02,-8.635744959398068687e-02,-8.931863119814321961e-02,-1.129455979037928409e-01,-1.041760124695598339e-01,-1.057087741717278317e-01,-9.206670218477017165e-02,-9.127379965303347720e-02,-8.740609343943070431e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01
-1.233607893612446160e-01,-9.949930934846931696e-02,-1.175229867872450845e-01,-1.108152568410299271e-01,-1.088497891270136658e-01,-8.833710777838339745e-02,-1.063110313136399754e-01,-1.022527630085833389e-01,-1.083207642312036673e-01,-1.075162515239953126e-01,-9.918958050789833392e-02,-1.012650776244215095e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01
-1.130679215066949378e-01,-1.028212258767965959e-01,-9.871930890128587099e-02,-8.806725690298859710e-02,-9.358126667028325574e-02,-9.913386539574137180e-02,-9.683307904199302263e-02,-1.096252192756598937e-01,-9.940926873416847109e-02,-9.679615606412479700e-02,-1.035513373054769148e-01,-9.606795855504995929e-02,-0.000000000000000000e+00,-1.000000000000000000e+00,1.400000000000000000e+01
-1.006243051452244408e-01,-9.791744433498013322e-02,-9.511527063981035923e-02,-8.952962832757696554e-02,-9.489468795688371650e-02,-9.340831211380912213e-02,-1.135774613885693063e-01,-9.936788881711861032e-02,-1.080134712830300298e-01,-9.348553834857656342e-02,-9.369699787391047585e-02,-8.614618578624971823e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01
-8.987056261062030538e-02,-9.190635728372126279e-02,-9.448848137694504379e-02,-1.022035140073428439e-01,-1.141034742734155505e-01,-1.091126868299661656e-01,-8.893478548228722635e-02,-9.311732806894502945e-02,-9.218788445208822568e-02,-1.060974153601889070e-01,-1.106593854200494387e-01,-1.102419196533360179e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01
-1.078446751327443720e-01,-1.093068724321022145e-01,-1.137622512100532335e-01,-1.106527711271867720e-01,-1.034319263197867461e-01,-1.148382401118984292e-01,-8.846088786870488774e-02,-9.504057752992151054e-02,-9.556810688199812720e-02,-1.174481046706400272e-01,-1.179289800826804208e-01,-1.074071274336788201e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
-9.878080642500658426e-02,-1.042449043889368682e-01,-9.981619011130016261e-02,-1.013910854381270821e-01,-1.019543273723612226e-01,-1.182735720810577790e-01,-1.007822258218459138e-01,-9.856653487504507538e-02,-9.526081393382450357e-02,-1.065703607481243709e-01,-9.402009097002742011e-02,-1.075646158903264260e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.500000000000000000e+01
-1.043113025856601539e-01,-9.348822229721044652e-02,-1.059273854242368945e-01,-9.732894259204827314e-02,-9.801406351255982641e-02,-1.102577974863526294e-01,-9.683307904199302263e-02,-8.686676732077143470e-02,-8.711755080722337341e-02,-9.916088300380211662e-02,-9.951267360401526429e-02,-8.992590874579267646e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
-8.848793857045691991e-02,-9.491190080935070494e-02,-9.339160016693076605e-02,-9.944125687200926211e-02,-9.834241883420993813e-02,-9.864310368586146072e-02,-8.309004824810493905e-02,-8.782839205125966831e-02,-9.172694502982778331e-02,-9.916088300380211662e-02,-1.050052562380031224e-01,-1.003201468845357908e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01
-1.092272991729077436e-01,-1.096232454348000512e-01,-1.063974773713858984e-01,-9.667899973667566649e-02,-9.932748479916028717e-02,-1.153290018217783264e-01,-9.778087426915771374e-02,-8.991191230065087581e-02,-9.126600560756734093e-02,-1.048362276590276837e-01,-9.789720812343059853e-02,-9.795782003482143840e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
-9.371118494440749958e-02,-1.069340749118684458e-01,-1.081211478442654778e-01,-1.005786568689113203e-01,-1.026110380156614599e-01,-1.050230059143002770e-01,-9.177817116378131357e-02,-8.654622574394202350e-02,-8.742484375539699704e-02,-1.037326884205115873e-01,-1.022589649210091933e-01,-1.200062039654886531e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.600000000000000000e+01
-1.103026734263681669e-01,-9.823381733767798385e-02,-1.076510558971165016e-01,-9.066702832447902372e-02,-9.456633263523360478e-02,-9.684364408296847193e-02,-9.193613703497544032e-02,-1.035349293159009976e-01,-9.218788445208822568e-02,-1.037326884205115873e-01,-9.563555645061207200e-02,-9.354814324868800102e-02,-1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
-1.090736742795562625e-01,-1.074086344159152218e-01,-1.032635310570593629e-01,-1.061031711395784977e-01,-9.686481988678441457e-02,-9.995180157887455230e-02,-1.044154408593105793e-01,-1.009705967012656941e-01,-9.664363220060581683e-02,-1.060974153601889070e-01,-9.127379965303347720e-02,-9.354814324868800102e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01
-1.153722949069672515e-01,-1.047194638929836163e-01,-9.589875721839200007e-02,-9.651651402283251135e-02,-1.068796571971129677e-01,-1.161469380049115069e-01,-9.825477188274006624e-02,-8.959137072382146461e-02,-1.049405418012937519e-01,-1.084621422998662266e-01,-1.048437096899446641e-01,-1.020525199076596223e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01
-1.049258021590660922e-01,-1.045612773916346772e-01,-1.100015156328614102e-01,-1.163397711116971045e-01,-1.277302201218953881e-01,-1.033871335480339160e-01,-8.814495612631664812e-02,-8.686676732077143470e-02,-9.587539983017175083e-02,-1.001067737796730445e-01,-9.385854442196894798e-02,-1.047298236706692282e-01,-0.000000000000000000e+00,-1.000000000000000000e+00,1.700000000000000000e+01
-1.176766683072395653e-01,-1.093068724321022145e-01,-1.131354619471879458e-01,-1.044783140011469741e-01,-1.034319263197867461e-01,-9.618929513646191920e-02,-9.809680601154595336e-02,-1.065800742957804526e-01,-1.046332488531201282e-01,-1.026291491819955048e-01,-9.757411502731366815e-02,-1.023674968209548758e-01,-1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01
